"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Heringsdorf (Usedom)","Mecklenburg-Vorpommern","Heringsdorf (Usedom), Mecklenburg-Vorpommern","(MV)",3.6,-0.466666666666667,1.40979722222222,0,7.1
"Düsseldorf","Nordrhein-Westfalen","Düsseldorf, Nordrhein-Westfalen","(NW)",3.8,2.4,2.24615277777778,0,11.5
"Rostock","Mecklenburg-Vorpommern","Rostock, Mecklenburg-Vorpommern","(MV)",4.86666666666667,0.166666666666667,2.08159166666667,1,5.9
"Lüneburg","Niedersachsen","Lüneburg, Niedersachsen","(NI)",4,1.36666666666667,2.0294712962963,0,8.7
"Scharbeutz","Schleswig-Holstein","Scharbeutz, Schleswig-Holstein","(SH)",4.6,0.4,2.06318240740741,1,15
"Travemünde","Schleswig-Holstein","Travemünde, Schleswig-Holstein","(SH)",4.3,0.3,2.02438333333333,1,14.05
"Hannover","Niedersachsen","Hannover, Niedersachsen","(NI)",1.06666666666667,2.56666666666667,2.81676111111111,0,11.86
"Oberstdorf","Bayern","Oberstdorf, Bayern","(BY)",1.06666666666667,2.73333333333333,1.61588796296296,0,32.46
"Stuttgart","Baden-Württemberg","Stuttgart, Baden-Württemberg","(BW)",1.46666666666667,5.3,4.34255,0,5.5
"Münster","Nordrhein-Westfalen","Münster, Nordrhein-Westfalen","(NW)",3.4,1.4,1.20249074074074,0,14.2
"Potsdam","Brandenburg","Potsdam, Brandenburg","(BB)",3.5,1.36666666666667,1.8093787037037,1,9.1
"Wismar","Mecklenburg-Vorpommern","Wismar, Mecklenburg-Vorpommern","(MV)",4.8,0.666666666666667,2.16095092592593,1,9.36
"Norddeich","Niedersachsen","Norddeich, Niedersachsen","(NI)",3.8,0.366666666666667,1.89699814814815,0,15
"Stralsund","Mecklenburg-Vorpommern","Stralsund, Mecklenburg-Vorpommern","(MV)",4.13333333333333,-0.266666666666667,2.07612407407407,1,6.36
"Koblenz","Rheinland-Pfalz","Koblenz, Rheinland-Pfalz","(RP)",3.26666666666667,3.03333333333333,1.72724907407407,0,13.9
"Lindau","Bayern","Lindau, Bayern","(BY)",1,5.86666666666667,0.757491666666667,0,14.75
"Heidelberg","Baden-Württemberg","Heidelberg, Baden-Württemberg","(BW)",2.8,5.73333333333333,2.39901018518519,0,7.56
"Zingst","Mecklenburg-Vorpommern","Zingst, Mecklenburg-Vorpommern","(MV)",4.53333333333333,0.333333333333333,2.02037685185185,1,4.96
"Erfurt","Thüringen","Erfurt, Thüringen","(TH)",2.26666666666667,2.96666666666667,2.87193518518519,0,8.66
"Juist","Niedersachsen","Juist, Niedersachsen","(NI)",3.8,0.3,1.89699814814815,0,15
"Greetsiel","Niedersachsen","Greetsiel, Niedersachsen","(NI)",3.73333333333333,0.5,1.91981759259259,0,14.7
"Heiligenhafen","Schleswig-Holstein","Heiligenhafen, Schleswig-Holstein","(SH)",4.8,1.16666666666667,1.91331203703704,1,10.8
"Füssen","Bayern","Füssen, Bayern","(BY)",1.26666666666667,3.16666666666667,2.55808888888889,0,11.2
"Bremen","Bremen","Bremen","(HB)",2.4,2.6,0,0,15.46
"Kiel","Schleswig-Holstein","Kiel, Schleswig-Holstein","(SH)",4.66666666666667,0.5,1.85078611111111,1,10
"Bamberg","Bayern","Bamberg, Bayern","(BY)",2.13333333333333,3.16666666666667,2.05781296296296,0,9.65
"Freiburg im Breisgau","Baden-Württemberg","Freiburg im Breisgau, Baden-Württemberg","(BW)",1.46666666666667,7.16666666666667,3.39403611111111,0,8.35
"Cochem (Mosel)","Rheinland-Pfalz","Cochem (Mosel), Rheinland-Pfalz","(RP)",3.53333333333333,3.46666666666667,1.16968240740741,0,10.4
"Trier","Rheinland-Pfalz","Trier, Rheinland-Pfalz","(RP)",3.53333333333333,3.23333333333333,1.4067962962963,0,8.6
"Ahrenshoop","Mecklenburg-Vorpommern","Ahrenshoop, Mecklenburg-Vorpommern","(MV)",4.93333333333333,0.5,1.43595925925926,1,4.66
"Nürnberg","Bayern","Nürnberg, Bayern","(BY)",1.86666666666667,3.66666666666667,2.12360462962963,0,7.9
"Wernigerode (Harz)","Sachsen-Anhalt","Wernigerode (Harz), Sachsen-Anhalt","(ST)",1,1.7,2.82228518518518,0,22.24
"Bremerhaven","Bremen","Bremerhaven","(HB)",3.43333333333333,1.6,0.126842592592593,0,12.76
"Görlitz","Sachsen","Görlitz, Sachsen","(SN)",2.6,0.733333333333333,1.17811759259259,0,8.8
"Zinnowitz","Mecklenburg-Vorpommern","Zinnowitz, Mecklenburg-Vorpommern","(MV)",3.46666666666667,-0.1,1.66195833333333,0,6.8
"Meersburg","Baden-Württemberg","Meersburg, Baden-Württemberg","(BW)",3.4,4.53333333333333,3.5241537037037,0,3.5
"Weimar","Thüringen","Weimar, Thüringen","(TH)",3.46666666666667,3.06666666666667,2.99812222222222,0,5.8
"Würzburg","Bayern","Würzburg, Bayern","(BY)",2.66666666666667,4.13333333333333,2.31034166666667,0,10.7
"Schwerin","Mecklenburg-Vorpommern","Schwerin, Mecklenburg-Vorpommern","(MV)",4.5,0.433333333333333,2.0452,1,10.25
