"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Bodrum","Türkei :tr:",8.5,16.55,8.46699583333333,2,0
"Cádiz","Spanien :es:",8.7,17.6,8.69861111111111,2,0
"Tarifa","Spanien :es:",8.8,16.95,8.6553125,2,0
"Faro","Portugal :pt:",8.4,16.25,8.54749861111111,2,0
"Heraklion","Griechenland :gr:",8.4,15.75,8.43073888888889,2,0
"Lagos","Portugal :pt:",8.3,16.2,7.65752222222222,2,0
"Rhodos","Griechenland :gr:",8.6,16.25,8.54476805555555,2,0
"Fethiye","Türkei :tr:",8.9,17.95,8.52144583333333,2,0
"Antalya","Türkei :tr:",8.7,16.5,8.48255555555556,2,0
"Side","Türkei :tr:",8.6,14.9,8.57962777777778,2,0
"Reykjavik","Island :is:",5.4,3.3,0,1,0.9
"Kappadokien","Türkei :tr:",8.2,3.8,8.59680277777778,2,0
"Paphos","Zypern :cy:",8.8,17.05,8.765675,2,0
"Nikosia","Zypern :cy:",8.7,15.7,8.78924166666667,2,0
"Ayia Napa","Zypern :cy:",8.8,16.15,8.82053055555556,2,0
"Jönköping","Schweden :se:",6.2,6.1,0,1,1.8
"Örebro","Schweden :se:",6.2,6.15,0.0688805555555556,0,1.2
"Mora","Schweden :se:",6.3,5.25,0,1,0.6
