"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Bad Neuenahr-Ahrweiler","Rheinland-Pfalz","Bad Neuenahr-Ahrweiler, Rheinland-Pfalz","(RP)",5.66666666666667,3.76666666666667,2.32715092592593,0,4.2
"Schliersee","Bayern","Schliersee, Bayern","(BY)",3.43333333333333,-1.73333333333333,4.97834074074074,0,7.8
"Essen","Nordrhein-Westfalen","Essen, Nordrhein-Westfalen","(NW)",5.46666666666667,4.43333333333333,2.22892685185185,0,2.8
"Monschau","Nordrhein-Westfalen","Monschau, Nordrhein-Westfalen","(NW)",4.53333333333333,1.36666666666667,2.24374814814815,0,8.6
"Fulda","Hessen","Fulda, Hessen","(HE)",5.3,1,4.47867037037037,0,1.1
"Ostseebad Sellin","Mecklenburg-Vorpommern","Ostseebad Sellin, Mecklenburg-Vorpommern","(MV)",6.93333333333333,2.36666666666667,5.75078425925926,2,1
"Osnabrück","Niedersachsen","Osnabrück, Niedersachsen","(NI)",6.33333333333333,3.03333333333333,3.57249444444444,1,3.2
"Braunschweig","Niedersachsen","Braunschweig, Niedersachsen","(NI)",5.93333333333333,1.66666666666667,4.54466203703704,1,1.9
"Mittenwald","Bayern","Mittenwald, Bayern","(BY)",4.6,-2.63333333333333,5.26216759259259,1,6.4
"Lübbenau","Brandenburg","Lübbenau, Brandenburg","(BB)",5.8,0.466666666666667,4.14759444444444,0,3
"Marburg an der Lahn","Hessen","Marburg an der Lahn, Hessen","(HE)",6.93333333333333,1.9,5.75644907407407,2,0.2
"Dierhagen","Mecklenburg-Vorpommern","Dierhagen, Mecklenburg-Vorpommern","(MV)",6.46666666666667,2.4,5.65289537037037,2,1.3
"Oberstaufen","Bayern","Oberstaufen, Bayern","(BY)",3.8,-1.73333333333333,4.68201481481481,1,10.8
"Bad Saarow","Brandenburg","Bad Saarow, Brandenburg","(BB)",6.33333333333333,0.466666666666667,4.94300740740741,0,1.3
"Burg (Spreewald)","Brandenburg","Burg (Spreewald), Brandenburg","(BB)",5.93333333333333,0.333333333333333,4.11401018518519,0,2.8
"Oldenburg","Niedersachsen","Oldenburg, Niedersachsen","(NI)",6.66666666666667,3.23333333333333,5.03954259259259,1,1.2
"Duisburg","Nordrhein-Westfalen","Duisburg, Nordrhein-Westfalen","(NW)",5.56666666666667,4.43333333333333,3.06259814814815,0,2.8
"Sassnitz","Mecklenburg-Vorpommern","Sassnitz, Mecklenburg-Vorpommern","(MV)",6.46666666666667,0.933333333333333,5.57518611111111,2,1.8
"Greifswald","Mecklenburg-Vorpommern","Greifswald, Mecklenburg-Vorpommern","(MV)",6.33333333333333,0.4,5.87515092592593,2,3.6
"Heiligendamm","Mecklenburg-Vorpommern","Heiligendamm, Mecklenburg-Vorpommern","(MV)",7,2.86666666666667,5.55028518518519,2,1.1
"Kappeln","Schleswig-Holstein","Kappeln, Schleswig-Holstein","(SH)",6.86666666666667,2.16666666666667,5.46086944444444,3,0
"Norden","Niedersachsen","Norden, Niedersachsen","(NI)",4.86666666666667,6.33333333333333,5.14675462962963,1,2.7
"Rüdesheim am Rhein","Hessen","Rüdesheim am Rhein, Hessen","(HE)",6.86666666666667,2.3,5.08920555555556,2,0.4
"Dießen am Ammersee","Bayern","Dießen am Ammersee, Bayern","(BY)",4.86666666666667,-0.566666666666667,4.44325,0,4
"Halle an der Saale","Sachsen-Anhalt","Halle an der Saale, Sachsen-Anhalt","(ST)",5.93333333333333,1.16666666666667,4.26190092592593,0,3.6
"Schluchsee","Baden-Württemberg","Schluchsee, Baden-Württemberg","(BW)",4.93333333333333,-3.03333333333333,5.42976111111111,1,4.8
"Darmstadt","Hessen","Darmstadt, Hessen","(HE)",6.26666666666667,2.83333333333333,4.61194444444444,2,0.4
"Saarbrücken","Saarland","Saarbrücken, Saarland","(SL)",6.53333333333333,2.2,4.77362592592593,0,1.3
"Rosenheim","Bayern","Rosenheim, Bayern","(BY)",4.13333333333333,0.533333333333333,5.2755287037037,1,3.3
"Celle","Niedersachsen","Celle, Niedersachsen","(NI)",6.26666666666667,2.46666666666667,5.26323888888889,1,0.9
"Speyer","Rheinland-Pfalz","Speyer, Rheinland-Pfalz","(RP)",6.6,3.33333333333333,4.75095462962963,1,0.5
"Traben-Trarbach","Rheinland-Pfalz","Traben-Trarbach, Rheinland-Pfalz","(RP)",6.26666666666667,3.86666666666667,2.33273425925926,1,2.7
"Horumersiel","Niedersachsen","Horumersiel, Niedersachsen","(NI)",6.66666666666667,4.46666666666667,5.44944537037037,2,1.1
"Bad Kissingen","Bayern","Bad Kissingen, Bayern","(BY)",6,1.7,4.88877685185185,0,1.6
"Bodenmais","Bayern","Bodenmais, Bayern","(BY)",1,-0.666666666666667,4.182875,0,8.7
"Braunlage","Niedersachsen","Braunlage, Niedersachsen","(NI)",3.13333333333333,-1.2,4.24444166666667,0,5.1
"Herrsching am Ammersee","Bayern","Herrsching am Ammersee, Bayern","(BY)",4.86666666666667,-0.566666666666667,4.44325,0,4
"Kempten (Allgäu)","Bayern","Kempten (Allgäu), Bayern","(BY)",3.46666666666667,-1.3,6.15056574074074,1,4.6
"Wyk auf Föhr","Schleswig-Holstein","Wyk auf Föhr, Schleswig-Holstein","(SH)",7.13333333333333,4.13333333333333,5.61089907407407,2,0.3
"Wuppertal","Nordrhein-Westfalen","Wuppertal, Nordrhein-Westfalen","(NW)",3.86666666666667,2.83333333333333,2.27831851851852,0,4.5
"Leiwen","Rheinland-Pfalz","Leiwen, Rheinland-Pfalz","(RP)",5.93333333333333,3.66666666666667,2.34064444444444,1,2.7
"Bayreuth","Bayern","Bayreuth, Bayern","(BY)",3.66666666666667,-0.1,4.44894351851852,0,5
"Rheinsberg","Brandenburg","Rheinsberg, Brandenburg","(BB)",6.73333333333333,0.6,5.45494259259259,1,0.7
"Ingolstadt","Bayern","Ingolstadt, Bayern","(BY)",5.66666666666667,0.333333333333333,4.53601759259259,0,1.6
