"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Tarifa","Spanien :es:",8.8,15.75,10.4954763888889,1,0.1
"Faro","Portugal :pt:",9.1,18.5,9.79098472222222,2,0
"Heraklion","Griechenland :gr:",9,18.35,10.5137375,2,0
"Lagos","Portugal :pt:",9.1,18.25,9.48572083333333,2,0
"Rhodos","Griechenland :gr:",8.8,17.2,10.5010152777778,2,0
"Fethiye","Türkei :tr:",8.7,16.4,10.4787638888889,2,0
"Antalya","Türkei :tr:",8.8,17.1,10.4330013888889,2,0
"Side","Türkei :tr:",8.5,16.1,10.4382583333333,2,0
"Reykjavik","Island :is:",5.5,-0.1,4.68808194444444,0,1.2
"Kappadokien","Türkei :tr:",8.3,7.7,10.3642916666667,2,0
"Paphos","Zypern :cy:",8.6,15,10.5216180555556,2,0
"Nikosia","Zypern :cy:",8.9,16.2,10.5035694444444,2,0
"Ayia Napa","Zypern :cy:",8.8,15.35,10.5081055555556,2,0
"Jönköping","Schweden :se:",4.9,2.3,0.209420833333333,0,5.5
"Örebro","Schweden :se:",5.1,1.2,0.0304027777777778,0,5.3
"Mora","Schweden :se:",3.8,-3.15,0,0,4.1
"Lanzarote","Spanien :es:",9.5,21.35,10.7274,2,0
"Teneriffa","Spanien :es:",9.7,25.85,10.7573416666667,2,0
"Gran Canaria","Spanien :es:",9.8,25.7,10.7647138888889,2,0
"Fuerteventura","Spanien :es:",9.5,21.55,10.7424611111111,2,0
"Funchal (Madeira)","Portugal :pt:",9.1,18.2,10.6040625,2,0
"Ponta Delgada (Azoren)","Portugal :pt:",9.3,20.35,10.1912861111111,2,0
