"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Lübbenau","Brandenburg","Lübbenau, Brandenburg","(BB)",4.42857142857143,-1.07142857142857,1.79517658730159,2,6.7
"Marburg an der Lahn","Hessen","Marburg an der Lahn, Hessen","(HE)",4.78571428571429,2.57142857142857,2.08255833333333,1,4.8
"Dierhagen","Mecklenburg-Vorpommern","Dierhagen, Mecklenburg-Vorpommern","(MV)",5.82857142857143,-0.0285714285714286,3.53053095238095,5,2
"Oberstaufen","Bayern","Oberstaufen, Bayern","(BY)",4.72857142857143,3.2,3.33035793650794,3,30.8
"Bad Saarow","Brandenburg","Bad Saarow, Brandenburg","(BB)",4.45714285714286,-1.42857142857143,1.82451746031746,3,4.4
"Burg (Spreewald)","Brandenburg","Burg (Spreewald), Brandenburg","(BB)",4.45714285714286,-1.18571428571429,1.84797063492063,2,7.2
"Oldenburg","Niedersachsen","Oldenburg, Niedersachsen","(NI)",5.28571428571429,1.51428571428571,3.5187373015873,2,4.5
"Duisburg","Nordrhein-Westfalen","Duisburg, Nordrhein-Westfalen","(NW)",4.71428571428571,-2.62857142857143,3.00773293650794,4,4.1
"Sassnitz","Mecklenburg-Vorpommern","Sassnitz, Mecklenburg-Vorpommern","(MV)",5.31428571428571,0.171428571428571,3.11405674603175,3,4.9
"Greifswald","Mecklenburg-Vorpommern","Greifswald, Mecklenburg-Vorpommern","(MV)",5.65714285714286,-1.21428571428571,3.52424841269841,4,2
"Heiligendamm","Mecklenburg-Vorpommern","Heiligendamm, Mecklenburg-Vorpommern","(MV)",5.41428571428571,1.04285714285714,2.98611626984127,4,4.1
