"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Borkum","Niedersachsen","Borkum, Niedersachsen","(NI)",5.8,-0.733333333333333,3.27310833333333,1,2.83
"Konstanz","Baden-Württemberg","Konstanz, Baden-Württemberg","(BW)",7.4,3.83333333333333,4.12715833333333,3,0
"Boltenhagen","Mecklenburg-Vorpommern","Boltenhagen, Mecklenburg-Vorpommern","(MV)",5.8,-4.93333333333333,3.637675,3,0
"Garmisch-Partenkirchen","Bayern","Garmisch-Partenkirchen, Bayern","(BY)",7.33333333333333,6.36666666666667,5.01493981481481,1,6.04
"Lübeck","Schleswig-Holstein","Lübeck, Schleswig-Holstein","(SH)",5.46666666666667,-4.46666666666667,1.96068055555556,3,0
"Waren (Müritz)","Mecklenburg-Vorpommern","Waren (Müritz), Mecklenburg-Vorpommern","(MV)",4.73333333333333,-6.1,2.65805740740741,3,0
"Berchtesgaden","Bayern","Berchtesgaden, Bayern","(BY)",7.13333333333333,3.63333333333333,4.6544,2,3.96
"Heringsdorf (Usedom)","Mecklenburg-Vorpommern","Heringsdorf (Usedom), Mecklenburg-Vorpommern","(MV)",4.93333333333333,-6.03333333333333,3.13135462962963,3,0
"Düsseldorf","Nordrhein-Westfalen","Düsseldorf, Nordrhein-Westfalen","(NW)",6.73333333333333,7.53333333333333,3.7956712962963,0,3.03
"Rostock","Mecklenburg-Vorpommern","Rostock, Mecklenburg-Vorpommern","(MV)",5.66666666666667,-5.73333333333333,6.04510277777778,3,0
"Lüneburg","Niedersachsen","Lüneburg, Niedersachsen","(NI)",6.33333333333333,-3.53333333333333,5.25823611111111,3,0
"Scharbeutz","Schleswig-Holstein","Scharbeutz, Schleswig-Holstein","(SH)",5.46666666666667,-4.53333333333333,2.34391574074074,3,0
