"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Lefkada","Griechenland :gr:",3.5,14.3,2.03101111111111,0,6.8
"Madrid","Spanien :es:",4.4,10,5.23114166666667,0,10.4
"Sonnenstrand","Bulgarien :bg:",8.6,9.4,8.75810833333333,1,0
"Alicante","Spanien :es:",7,18.5,6.858375,0,2.1
"Santiago de Compostela","Spanien :es:",3.5,10,4.02872777777778,0,8
"Luleå","Schweden :se:",3.8,-11.9,0,0,0.9
"Valletta","Malta :mt:",8.8,18.5,7.34557222222222,1,0
"Oulu","Finnland :fi:",4.2,-13.9,0.706169444444444,0,0.1
"Athen","Griechenland :gr:",8.6,14.9,7.988975,1,0
"Porto","Portugal :pt:",4.8,12.8,3.31581111111111,0,4.8
"Istanbul","Türkei :tr:",6.6,12.6,7.93504166666667,0,1
"Lofoten","Norwegen :no:",5.8,1.2,0,0,1.4
"Almeria","Spanien :es:",4.1,19.3,4.58093888888889,0,19.6
"Rovaniemi","Finnland :fi:",4.6,-12.7,2.72333888888889,0,0.4
"Granada","Spanien :es:",1.9,11.4,0,0,22.6
"Kiruna","Schweden :se:",5.4,-13.8,5,1,0
"Izmir","Türkei :tr:",8.8,15.6,9,1,0
"Nazaré","Portugal :pt:",4.8,15.6,1.53120555555556,0,4.7
"Málaga","Spanien :es:",3.3,18.6,1.69076111111111,0,13.8
"Sevilla","Spanien :es:",4.6,17.3,3.53819722222222,0,12.2
"Santorini","Griechenland :gr:",8.4,15.6,7.82709166666667,1,0
"Ericeira","Portugal :pt:",4.8,16,2.96121111111111,0,5.3
"Lissabon","Portugal :pt:",5.6,16.6,5.03015,0,4.5
"Chania","Griechenland :gr:",8.8,17.2,8,1,0
"Tromsø","Norwegen :no:",4.6,-4.5,0,0,0.5
"Bodrum","Türkei :tr:",8.6,15.9,9.02617222222222,1,0
"Cádiz","Spanien :es:",1.1,16.3,0,0,11.7
"Tarifa","Spanien :es:",1,16.6,0,0,40.1
"Faro","Portugal :pt:",4.1,17.2,5.06783055555556,0,7.8
"Heraklion","Griechenland :gr:",9,17.9,8.089475,1,0
"Lagos","Portugal :pt:",4.1,17.3,4.380175,0,9.2
"Rhodos","Griechenland :gr:",8.8,16.2,9.10219166666667,1,0
"Fethiye","Türkei :tr:",8.6,15.9,9.02873611111111,1,0
"Antalya","Türkei :tr:",2.4,13.7,3.64111111111111,0,12
"Side","Türkei :tr:",3.4,14.2,5.71630555555556,0,2.7
"Reykjavik","Island :is:",7.2,4.6,1.36311111111111,1,0
"Kappadokien","Türkei :tr:",7.6,8.5,6.16974166666667,0,0.2
"Paphos","Zypern :cy:",7.8,15.3,7.61662777777778,1,0
"Nikosia","Zypern :cy:",8.6,16,8.64651111111111,1,0
"Ayia Napa","Zypern :cy:",7.4,16.2,6.78671666666667,0,3.1
"Jönköping","Schweden :se:",6.8,-1.1,6.01492222222222,1,0
"Örebro","Schweden :se:",6.6,-3.6,4.668875,1,0
"Mora","Schweden :se:",5,-9.1,2.22674722222222,1,0
