"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Tangermünde","Sachsen-Anhalt","Tangermünde, Sachsen-Anhalt","(ST)",2.95,1.65,1.55590138888889,0,6.3
"Kaiserslautern","Rheinland-Pfalz","Kaiserslautern, Rheinland-Pfalz","(RP)",1.55,3.95,3.11496527777778,0,4.26
"Neustadt an der Weinstraße","Rheinland-Pfalz","Neustadt an der Weinstraße, Rheinland-Pfalz","(RP)",3.25,5,3.39231527777778,0,3.1
"Meppen","Niedersachsen","Meppen, Niedersachsen","(NI)",3.9,2.7,3.59136527777778,1,11.6
"Wittenberge","Brandenburg","Wittenberge, Brandenburg","(BB)",3.6,1.75,0.0450138888888889,0,6.8
"Frankfurt (Oder)","Brandenburg","Frankfurt (Oder), Brandenburg","(BB)",3.95,0.55,1.4331,0,4
"Daun (Eifel)","Rheinland-Pfalz","Daun (Eifel), Rheinland-Pfalz","(RP)",2.4,1.6,0,0,14.4
"Fehmarn","Schleswig-Holstein","Fehmarn, Schleswig-Holstein","(SH)",4.2,1.8,0,0,10.35
"Hooksiel","Niedersachsen","Hooksiel, Niedersachsen","(NI)",4.2,1.9,0,0,8.66
"Tossens","Niedersachsen","Tossens, Niedersachsen","(NI)",4,2.4,0,0,8.55
"Dorum-Neufeld","Niedersachsen","Dorum-Neufeld, Niedersachsen","(NI)",3.8,2.5,0,0,11.15
"Nordstrand","Schleswig-Holstein","Nordstrand, Schleswig-Holstein","(SH)",4,2.65,0,0,13.96
"Glowe","Mecklenburg-Vorpommern","Glowe, Mecklenburg-Vorpommern","(MV)",4.5,-0.5,1.16535416666667,0,4.9
"Baabe","Mecklenburg-Vorpommern","Baabe, Mecklenburg-Vorpommern","(MV)",4.5,-0.4,1.3274375,0,4.6
"Thiessow","Mecklenburg-Vorpommern","Thiessow, Mecklenburg-Vorpommern","(MV)",4.1,-0.35,1.16304722222222,0,3.06
"Lubmin","Mecklenburg-Vorpommern","Lubmin, Mecklenburg-Vorpommern","(MV)",3.9,-0.85,0.590504166666667,0,3.7
"Reit im Winkl","Bayern","Reit im Winkl, Bayern","(BY)",2.25,2.15,2.54255694444444,0,14.45
