"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Baabe","Mecklenburg-Vorpommern","Baabe, Mecklenburg-Vorpommern",54.3631031374363,13.706955244393,6.475,4.8625,2.4743625,5,6.5
"Thiessow","Mecklenburg-Vorpommern","Thiessow, Mecklenburg-Vorpommern",54.2783849535508,13.7157015102308,6.525,4.825,2.41189305555556,5,6.7
"Lubmin","Mecklenburg-Vorpommern","Lubmin, Mecklenburg-Vorpommern",54.1354,13.6146,6.675,3.8875,2.71637465277778,5,5.7
"Reit im Winkl","Bayern","Reit im Winkl, Bayern",47.6773489563139,12.4699061352574,5.5,2.15,3.94475625,4,26.1
"Oberammergau","Bayern","Oberammergau, Bayern",47.5987,11.0634,5.55,2.5,4.08695138888889,4,14.9
"Bad Wiessee","Bayern","Bad Wiessee, Bayern",47.7115,11.7254,5.3,2.4875,3.98695972222222,4,21
"Lenggries","Bayern","Lenggries, Bayern",47.6836,11.5679,5.5,2.8875,4.02421840277778,4,21.3
"Dinkelsbühl","Bayern","Dinkelsbühl, Bayern",49.0687,10.3214,5.9375,3.3,2.60273576388889,4,8.2
"Schwäbisch Hall","Baden-Württemberg","Schwäbisch Hall, Baden-Württemberg",49.1124,9.7392,5.95,4.8625,2.92503784722222,4,9.3
"Plön","Schleswig-Holstein","Plön, Schleswig-Holstein",54.1626,10.4215,6.7,5.3,2.50185243055556,5,2.1
"Malchow","Mecklenburg-Vorpommern","Malchow, Mecklenburg-Vorpommern",53.474410357379,12.4261094776683,6.775,3.6875,2.38461770833333,5,3.4
"Mirow","Mecklenburg-Vorpommern","Mirow, Mecklenburg-Vorpommern",53.2765361365924,12.8106031893074,6.725,3.4625,2.51186944444444,5,3.9
"Neustrelitz","Mecklenburg-Vorpommern","Neustrelitz, Mecklenburg-Vorpommern",53.3605,13.0734,6.85,3.4375,2.99149826388889,6,3.7
"Neubrandenburg","Mecklenburg-Vorpommern","Neubrandenburg, Mecklenburg-Vorpommern",53.5566,13.2612,6.875,3.6875,2.84092118055556,5,4
"Bad Mergentheim","Baden-Württemberg","Bad Mergentheim, Baden-Württemberg",49.4925,9.7736,6.575,4.8,2.53966041666667,6,6.6
"Bad Wimpfen","Baden-Württemberg","Bad Wimpfen, Baden-Württemberg",49.2298,9.1571,5.9875,5.1,2.60589930555556,4,9.4
"Saalfeld","Thüringen","Saalfeld, Thüringen",50.6481,11.3672,6.725,4.125,3.35363229166667,5,6.6
"Wandlitz","Brandenburg","Wandlitz, Brandenburg",52.7505,13.4523,6.85,3.2625,2.50299270833333,7,5.8
"Ramsau","Bayern","Ramsau, Bayern",47.6072716372704,12.8976367115162,5.375,2.5,4.52762013888889,3,24.3
"Born a. Darß","Mecklenburg-Vorpommern","Born a. Darß, Mecklenburg-Vorpommern",54.3820440085908,12.5249920620039,6.45,4.9375,2.6175,5,6.6
"Putgarten","Mecklenburg-Vorpommern","Putgarten, Mecklenburg-Vorpommern",54.672676968303,13.4157515390357,6.625,5.075,2.79561284722222,5,5.1
